group_id,category,split,sample_key,sample_number,normal_class,anomaly_class,metadata_anomaly_class,metadata_label_matches_filename,rows,distinct_views,observed_views,missing_views,duplicate_views,five_rows,expected_camera_set,no_duplicate_cameras,single_category,single_split,single_sample_key,single_meta_prefix,single_normal_class,unique_image_paths,all_images_exist,declared_masks_exist,all_masks_correspond,all_categories_match,all_labels_match_filenames,valid_five_view_group
plastic_nut::plastic_nut_0006_NG_HS,plastic_nut,test,plastic_nut_0006_NG_HS,0006,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0006_NG_QS,plastic_nut,test,plastic_nut_0006_NG_QS,0006,OK,NG_QS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0006_NG_ZW,plastic_nut,test,plastic_nut_0006_NG_ZW,0006,OK,NG_ZW,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0006_OK,plastic_nut,train,plastic_nut_0006_OK,0006,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0007_NG_AK,plastic_nut,test,plastic_nut_0007_NG_AK,0007,OK,NG_AK,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0007_NG_HS,plastic_nut,test,plastic_nut_0007_NG_HS,0007,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0007_NG_QS,plastic_nut,test,plastic_nut_0007_NG_QS,0007,OK,NG_QS,QS,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0007_NG_ZW,plastic_nut,test,plastic_nut_0007_NG_ZW,0007,OK,NG_ZW,ZW,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0007_OK,plastic_nut,train,plastic_nut_0007_OK,0007,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0008_NG_AK,plastic_nut,test,plastic_nut_0008_NG_AK,0008,OK,NG_AK,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0008_NG_HS,plastic_nut,test,plastic_nut_0008_NG_HS,0008,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0008_NG_QS,plastic_nut,test,plastic_nut_0008_NG_QS,0008,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0008_NG_ZW,plastic_nut,test,plastic_nut_0008_NG_ZW,0008,OK,NG_ZW,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0008_OK,plastic_nut,train,plastic_nut_0008_OK,0008,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0009_NG_AK,plastic_nut,test,plastic_nut_0009_NG_AK,0009,OK,NG_AK,AK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0009_NG_HS,plastic_nut,test,plastic_nut_0009_NG_HS,0009,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0009_NG_QS,plastic_nut,test,plastic_nut_0009_NG_QS,0009,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0009_NG_ZW,plastic_nut,test,plastic_nut_0009_NG_ZW,0009,OK,NG_ZW,ZW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0009_OK,plastic_nut,test,plastic_nut_0009_OK,0009,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0010_NG_AK,plastic_nut,test,plastic_nut_0010_NG_AK,0010,OK,NG_AK,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0010_NG_HS,plastic_nut,test,plastic_nut_0010_NG_HS,0010,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0010_NG_QS,plastic_nut,test,plastic_nut_0010_NG_QS,0010,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0010_NG_ZW,plastic_nut,test,plastic_nut_0010_NG_ZW,0010,OK,NG_ZW,ZW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0010_OK,plastic_nut,test,plastic_nut_0010_OK,0010,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0011_NG_AK,plastic_nut,test,plastic_nut_0011_NG_AK,0011,OK,NG_AK,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0011_NG_HS,plastic_nut,test,plastic_nut_0011_NG_HS,0011,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0011_NG_QS,plastic_nut,test,plastic_nut_0011_NG_QS,0011,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0011_NG_ZW,plastic_nut,test,plastic_nut_0011_NG_ZW,0011,OK,NG_ZW,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0011_OK,plastic_nut,test,plastic_nut_0011_OK,0011,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0012_NG_AK,plastic_nut,test,plastic_nut_0012_NG_AK,0012,OK,NG_AK,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0012_NG_HS,plastic_nut,test,plastic_nut_0012_NG_HS,0012,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0012_NG_QS,plastic_nut,test,plastic_nut_0012_NG_QS,0012,OK,NG_QS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0012_NG_ZW,plastic_nut,test,plastic_nut_0012_NG_ZW,0012,OK,NG_ZW,ZW,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0012_OK,plastic_nut,test,plastic_nut_0012_OK,0012,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0013_NG_AK,plastic_nut,test,plastic_nut_0013_NG_AK,0013,OK,NG_AK,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0013_NG_HS,plastic_nut,test,plastic_nut_0013_NG_HS,0013,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0013_NG_QS,plastic_nut,test,plastic_nut_0013_NG_QS,0013,OK,NG_QS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0013_NG_ZW,plastic_nut,test,plastic_nut_0013_NG_ZW,0013,OK,NG_ZW,ZW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0013_OK,plastic_nut,test,plastic_nut_0013_OK,0013,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0014_NG_AK,plastic_nut,test,plastic_nut_0014_NG_AK,0014,OK,NG_AK,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0014_NG_HS,plastic_nut,test,plastic_nut_0014_NG_HS,0014,OK,NG_HS,HS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0014_NG_QS,plastic_nut,test,plastic_nut_0014_NG_QS,0014,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0014_NG_ZW,plastic_nut,test,plastic_nut_0014_NG_ZW,0014,OK,NG_ZW,ZW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0014_OK,plastic_nut,test,plastic_nut_0014_OK,0014,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0015_NG_AK,plastic_nut,test,plastic_nut_0015_NG_AK,0015,OK,NG_AK,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0015_NG_HS,plastic_nut,test,plastic_nut_0015_NG_HS,0015,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0015_NG_QS,plastic_nut,test,plastic_nut_0015_NG_QS,0015,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0015_NG_ZW,plastic_nut,test,plastic_nut_0015_NG_ZW,0015,OK,NG_ZW,ZW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0015_OK,plastic_nut,test,plastic_nut_0015_OK,0015,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0016_NG_AK,plastic_nut,test,plastic_nut_0016_NG_AK,0016,OK,NG_AK,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0016_NG_HS,plastic_nut,test,plastic_nut_0016_NG_HS,0016,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0016_NG_QS,plastic_nut,test,plastic_nut_0016_NG_QS,0016,OK,NG_QS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0016_NG_ZW,plastic_nut,test,plastic_nut_0016_NG_ZW,0016,OK,NG_ZW,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0016_OK,plastic_nut,train,plastic_nut_0016_OK,0016,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0017_NG_AK,plastic_nut,test,plastic_nut_0017_NG_AK,0017,OK,NG_AK,AK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0017_NG_HS,plastic_nut,test,plastic_nut_0017_NG_HS,0017,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0017_NG_QS,plastic_nut,test,plastic_nut_0017_NG_QS,0017,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0017_NG_ZW,plastic_nut,test,plastic_nut_0017_NG_ZW,0017,OK,NG_ZW,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0017_OK,plastic_nut,test,plastic_nut_0017_OK,0017,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0018_NG_AK,plastic_nut,test,plastic_nut_0018_NG_AK,0018,OK,NG_AK,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0018_NG_HS,plastic_nut,test,plastic_nut_0018_NG_HS,0018,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0018_NG_QS,plastic_nut,test,plastic_nut_0018_NG_QS,0018,OK,NG_QS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0018_NG_ZW,plastic_nut,test,plastic_nut_0018_NG_ZW,0018,OK,NG_ZW,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0018_OK,plastic_nut,test,plastic_nut_0018_OK,0018,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0019_NG_AK,plastic_nut,test,plastic_nut_0019_NG_AK,0019,OK,NG_AK,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0019_NG_HS,plastic_nut,test,plastic_nut_0019_NG_HS,0019,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0019_NG_QS,plastic_nut,test,plastic_nut_0019_NG_QS,0019,OK,NG_QS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0019_NG_ZW,plastic_nut,test,plastic_nut_0019_NG_ZW,0019,OK,NG_ZW,ZW,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0019_OK,plastic_nut,test,plastic_nut_0019_OK,0019,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0020_NG_AK,plastic_nut,test,plastic_nut_0020_NG_AK,0020,OK,NG_AK,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0020_NG_HS,plastic_nut,test,plastic_nut_0020_NG_HS,0020,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0020_NG_QS,plastic_nut,test,plastic_nut_0020_NG_QS,0020,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0020_NG_ZW,plastic_nut,test,plastic_nut_0020_NG_ZW,0020,OK,NG_ZW,ZW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0020_OK,plastic_nut,test,plastic_nut_0020_OK,0020,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0021_NG_AK,plastic_nut,test,plastic_nut_0021_NG_AK,0021,OK,NG_AK,AK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0021_NG_HS,plastic_nut,test,plastic_nut_0021_NG_HS,0021,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0021_NG_QS,plastic_nut,test,plastic_nut_0021_NG_QS,0021,OK,NG_QS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0021_NG_ZW,plastic_nut,test,plastic_nut_0021_NG_ZW,0021,OK,NG_ZW,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0021_OK,plastic_nut,test,plastic_nut_0021_OK,0021,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0022_NG_AK,plastic_nut,test,plastic_nut_0022_NG_AK,0022,OK,NG_AK,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0022_NG_HS,plastic_nut,test,plastic_nut_0022_NG_HS,0022,OK,NG_HS,HS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0022_NG_QS,plastic_nut,test,plastic_nut_0022_NG_QS,0022,OK,NG_QS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0022_NG_ZW,plastic_nut,test,plastic_nut_0022_NG_ZW,0022,OK,NG_ZW,ZW,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0022_OK,plastic_nut,test,plastic_nut_0022_OK,0022,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0023_NG_AK,plastic_nut,test,plastic_nut_0023_NG_AK,0023,OK,NG_AK,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0023_NG_HS,plastic_nut,test,plastic_nut_0023_NG_HS,0023,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0023_NG_QS,plastic_nut,test,plastic_nut_0023_NG_QS,0023,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0023_NG_ZW,plastic_nut,test,plastic_nut_0023_NG_ZW,0023,OK,NG_ZW,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0023_OK,plastic_nut,train,plastic_nut_0023_OK,0023,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0024_NG_AK,plastic_nut,test,plastic_nut_0024_NG_AK,0024,OK,NG_AK,AK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0024_NG_HS,plastic_nut,test,plastic_nut_0024_NG_HS,0024,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0024_NG_QS,plastic_nut,test,plastic_nut_0024_NG_QS,0024,OK,NG_QS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0024_NG_ZW,plastic_nut,test,plastic_nut_0024_NG_ZW,0024,OK,NG_ZW,ZW,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0024_OK,plastic_nut,train,plastic_nut_0024_OK,0024,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0025_NG_AK,plastic_nut,test,plastic_nut_0025_NG_AK,0025,OK,NG_AK,AK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0025_NG_HS,plastic_nut,test,plastic_nut_0025_NG_HS,0025,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0025_NG_QS,plastic_nut,test,plastic_nut_0025_NG_QS,0025,OK,NG_QS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0025_NG_ZW,plastic_nut,test,plastic_nut_0025_NG_ZW,0025,OK,NG_ZW,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0025_OK,plastic_nut,test,plastic_nut_0025_OK,0025,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0026_NG_AK,plastic_nut,test,plastic_nut_0026_NG_AK,0026,OK,NG_AK,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0026_NG_HS,plastic_nut,test,plastic_nut_0026_NG_HS,0026,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0026_NG_QS,plastic_nut,test,plastic_nut_0026_NG_QS,0026,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0026_NG_ZW,plastic_nut,test,plastic_nut_0026_NG_ZW,0026,OK,NG_ZW,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0026_OK,plastic_nut,train,plastic_nut_0026_OK,0026,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0027_NG_AK,plastic_nut,test,plastic_nut_0027_NG_AK,0027,OK,NG_AK,AK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0027_NG_HS,plastic_nut,test,plastic_nut_0027_NG_HS,0027,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0027_NG_QS,plastic_nut,test,plastic_nut_0027_NG_QS,0027,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0027_NG_ZW,plastic_nut,test,plastic_nut_0027_NG_ZW,0027,OK,NG_ZW,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0027_OK,plastic_nut,test,plastic_nut_0027_OK,0027,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0028_NG_AK,plastic_nut,test,plastic_nut_0028_NG_AK,0028,OK,NG_AK,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0028_NG_HS,plastic_nut,test,plastic_nut_0028_NG_HS,0028,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0028_NG_QS,plastic_nut,test,plastic_nut_0028_NG_QS,0028,OK,NG_QS,QS,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0028_NG_ZW,plastic_nut,test,plastic_nut_0028_NG_ZW,0028,OK,NG_ZW,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0028_OK,plastic_nut,train,plastic_nut_0028_OK,0028,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0029_NG_AK,plastic_nut,test,plastic_nut_0029_NG_AK,0029,OK,NG_AK,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0029_NG_HS,plastic_nut,test,plastic_nut_0029_NG_HS,0029,OK,NG_HS,OK,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
